sofifa_id,player_url,short_name,long_name,matching_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
226226,https://sofifa.com/player/226226/giovani-lo-celso/220002,G. Lo Celso,Giovani Lo Celso,giovani-lo-celso,"CM, CAM",81,85,35500000,95000,25,1996-04-09,177,68,18,Tottenham Hotspur,English Premier League,1,SUB,18,,2020-07-27,2025,52,Argentina,1369,LCM,20,Left,3,4,1,High/High,Normal (170-185),Yes,70100000,,"Finesse Shot, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",75,76,82,83,69,73,79,75,60,84,69,83,82,79,83,85,76,75,83,82,80,82,57,76,70,75,82,70,76,83,65,80,64,75,68,10,7,10,15,14,,77+2,77+2,77+2,80,80,80,80,80,81+2,81+2,81+2,81+2,81+2,81+2,81+2,81+2,76+2,77+2,77+2,77+2,76+2,74+2,71+2,71+2,71+2,74+2,19+2,https://cdn.sofifa.net/players/226/226/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
240243,https://sofifa.com/player/240243/matheus-santos-carneiro-da-cunha/220002,Matheus Cunha,Matheus Santos Carneiro Da Cunha,matheus-cunha,"CAM, LM, ST",79,86,35500000,48000,22,1999-05-27,183,76,240,Atlético de Madrid,Spain Primera Division,1,SUB,19,,2021-08-25,2026,54,Brazil,,,,Right,4,4,2,Medium/Low,Lean (170-185),Yes,79900000,#Dribbler,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot",85,78,74,84,31,69,75,78,64,76,75,86,77,64,67,83,84,86,85,78,78,77,74,75,66,79,67,20,79,75,74,82,29,28,32,8,7,13,13,11,,78+2,78+2,78+2,81,80,80,80,81,79+2,79+2,79+2,79+2,72+2,72+2,72+2,79+2,59+2,55+2,55+2,55+2,59+2,55+2,47+2,47+2,47+2,55+2,17+2,https://cdn.sofifa.net/players/240/243/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/br.png
208128,https://sofifa.com/player/208128/hakan-calhanoglu/220002,H. Çalhanoğlu,Hakan Çalhanoğlu,hakan-calhanoglu,"CAM, LM",82,83,35000000,115000,27,1994-02-08,178,76,44,Inter,Italian Serie A,1,LCM,20,,2021-07-01,2024,48,Turkey,,,,Right,4,4,3,Medium/Medium,Normal (170-185),Yes,62100000,#Dribbler,"Flair, Long Passer (AI), Long Shot Taker (AI), Outside Foot Shot",67,78,84,85,59,57,81,75,53,85,74,86,85,85,83,88,72,62,83,78,77,80,45,75,49,84,57,62,77,86,78,78,62,56,56,9,14,11,6,10,,75+3,75+3,75+3,81,80,80,80,81,82+1,82+1,82+1,81+2,81+2,81+2,81+2,81+2,71+3,71+3,71+3,71+3,71+3,68+3,60+3,60+3,60+3,68+3,17+3,https://cdn.sofifa.net/players/208/128/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/tr.png
208333,https://sofifa.com/player/208333/emre-can/220002,E. Can,Emre Can,emre-can,"CM, CB, CDM",82,83,35000000,72000,27,1994-01-12,186,86,22,Borussia Dortmund,German 1. Bundesliga,1,SUB,23,,2020-02-18,2024,21,Germany,,,,Right,4,3,3,Medium/High,Stocky (185+),Yes,62100000,"#Tackling, #Strength","Dives Into Tackles (AI), Leadership, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",78,78,78,80,84,87,69,76,82,83,71,82,77,64,83,79,67,87,72,81,75,85,87,88,86,81,88,84,76,79,60,79,81,87,86,14,8,8,13,11,,80+3,80+3,80+3,78,79,79,79,78,80+3,80+3,80+3,79+3,82+1,82+1,82+1,79+3,82+1,84-1,84-1,84-1,82+1,82+1,84-1,84-1,84-1,82+1,19+3,https://cdn.sofifa.net/players/208/333/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
211515,https://sofifa.com/player/211515/pierluigi-gollini/220002,P. Gollini,Pierluigi Gollini,pierluigi-gollini,GK,82,87,35000000,48000,26,1995-03-18,194,94,18,Tottenham Hotspur,English Premier League,1,SUB,22,Atalanta,,2022,27,Italy,,,,Right,2,1,2,Medium/Medium,Normal (185+),No,,,"Rushes Out Of Goal, Comes For Crosses",,,,,,,17,14,19,31,20,18,13,15,25,24,46,48,56,77,52,57,52,40,68,17,19,18,12,30,21,63,20,12,19,82,81,76,83,82,47,32+2,32+2,32+2,29,30,30,30,29,29+2,29+2,29+2,30+2,29+2,29+2,29+2,30+2,29+2,29+2,29+2,29+2,29+2,29+2,28+2,28+2,28+2,29+2,81+2,https://cdn.sofifa.net/players/211/515/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/it.png
212616,https://sofifa.com/player/212616/rodrigo-javier-de-paul/220002,R. De Paul,Rodrigo Javier De Paul,rodrigo-javier-de-paul,"CM, CF",82,83,35000000,68000,27,1994-05-24,180,70,240,Atlético de Madrid,Spain Primera Division,1,SUB,5,,2021-07-12,2026,52,Argentina,1369,RCM,7,Right,3,4,1,High/Medium,Normal (170-185),No,74400000,,"Finesse Shot, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",78,76,80,82,71,79,69,76,50,85,70,81,84,73,81,85,81,76,78,81,79,80,67,86,81,78,69,74,78,80,65,80,68,79,69,13,12,10,7,14,,77+2,77+2,77+2,80,80,80,80,80,81+2,81+2,81+2,80+2,82+1,82+1,82+1,80+2,77+2,79+2,79+2,79+2,77+2,76+2,73+2,73+2,73+2,76+2,19+2,https://cdn.sofifa.net/players/212/616/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
233096,https://sofifa.com/player/233096/denzel-dumfries/220002,D. Dumfries,Denzel Justus Morris Dumfries,denzel-dumfries,RB,82,84,35000000,100000,25,1996-04-18,188,80,44,Inter,Italian Serie A,1,SUB,2,,2021-08-15,2025,34,Netherlands,105035,RB,22,Right,3,2,3,High/Medium,Normal (185+),Yes,62100000,,"Long Throw-in, Solid Player, Speed Dribbler (AI)",80,61,66,72,78,89,73,64,84,74,38,71,50,35,65,74,76,84,68,80,60,66,92,94,89,54,83,77,74,58,48,73,75,79,77,10,10,7,13,14,,73+3,73+3,73+3,72,71,71,71,72,70+3,70+3,70+3,73+3,72+3,72+3,72+3,73+3,78+3,76+3,76+3,76+3,78+3,79+3,80+3,80+3,80+3,79+3,19+3,https://cdn.sofifa.net/players/233/096/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
241671,https://sofifa.com/player/241671/dominik-livakovic/220002,D. Livaković,Dominik Livaković,dominik-livakovic,GK,82,87,35000000,1000,26,1995-01-09,187,79,211,Dinamo Zagreb,Croatian Prva HNL,1,GK,40,,2015-08-31,2024,10,Croatia,,,,Right,3,1,2,Medium/Medium,Normal (185+),No,79600000,,Saves with Feet,,,,,,,13,12,13,46,10,19,12,11,56,28,57,54,65,80,30,56,61,32,75,9,26,21,11,60,15,64,24,20,21,81,78,74,80,85,56,33+2,33+2,33+2,33,35,35,35,33,38+2,38+2,38+2,36+2,40+2,40+2,40+2,36+2,32+2,38+2,38+2,38+2,32+2,32+2,33+2,33+2,33+2,32+2,81+2,https://cdn.sofifa.net/players/241/671/22_120.png,https://cdn.sofifa.net/teams/211/60.png,https://cdn.sofifa.net/flags/hr.png,,https://cdn.sofifa.net/flags/hr.png
234742,https://sofifa.com/player/234742/harvey-barnes/220002,H. Barnes,Harvey Lewis Barnes,harvey-barnes,"LM, LW",81,84,35000000,95000,23,1997-12-09,180,66,95,Leicester City,English Premier League,1,LM,7,,2016-06-25,2025,14,England,,,,Right,4,3,1,High/Medium,Normal (170-185),Yes,69100000,,"Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",86,77,76,81,45,63,78,78,46,77,66,82,76,69,68,81,85,86,81,82,79,80,59,73,64,79,48,43,81,79,54,75,45,47,44,6,5,11,8,10,,76+2,76+2,76+2,81,80,80,80,81,80+2,80+2,80+2,80+2,74+2,74+2,74+2,80+2,66+2,62+2,62+2,62+2,66+2,63+2,53+2,53+2,53+2,63+2,16+2,https://cdn.sofifa.net/players/234/742/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
204639,https://sofifa.com/player/204639/stefan-savic/220002,S. Savić,Stefan Savić,stefan-savic,CB,84,84,34500000,74000,30,1991-01-08,187,80,240,Atlético de Madrid,Spain Primera Division,1,RCB,15,,2015-07-20,2024,15,Montenegro,,,,Right,3,2,2,Medium/High,Normal (185+),Yes,70700000,#Tactician ,Power Header,64,35,57,58,87,76,35,34,84,73,27,47,34,28,72,67,60,67,59,83,45,43,86,53,83,31,86,87,29,55,37,80,90,86,83,14,13,14,13,12,,54+2,54+2,54+2,53,54,54,54,53,57+2,57+2,57+2,56+2,64+2,64+2,64+2,56+2,70+2,78+2,78+2,78+2,70+2,74+2,84,84,84,74+2,21+2,https://cdn.sofifa.net/players/204/639/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/me.png
190286,https://sofifa.com/player/190286/sergio-canales-madrazo/220002,Canales,Sergio Canales Madrazo,sergio-canales,"CM, CDM, LM",83,83,34500000,38000,30,1991-02-16,176,65,449,Real Betis Balompié,Spain Primera Division,1,LM,10,,2018-07-03,2023,45,Spain,,,,Left,3,4,2,High/Medium,Lean (170-185),Yes,72500000,,"Injury Prone, Finesse Shot, Flair, Long Shot Taker (AI), Playmaker (AI)",83,80,85,82,67,71,81,79,50,84,67,82,85,84,87,83,85,82,83,83,79,78,38,80,71,84,68,77,85,89,80,80,64,71,58,15,12,16,13,12,,78+2,78+2,78+2,83,82,82,82,83,84-1,84-1,84-1,83,83,83,83,83,77+2,77+2,77+2,77+2,77+2,74+2,68+2,68+2,68+2,74+2,21+2,https://cdn.sofifa.net/players/190/286/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
205452,https://sofifa.com/player/205452/antonio-rudiger/220002,A. Rüdiger,Antonio Rüdiger,antonio-rudiger,CB,83,84,34500000,130000,28,1993-03-03,190,85,5,Chelsea,English Premier League,1,LCB,2,,2017-07-09,2022,21,Germany,1337,LCB,2,Right,3,2,2,Medium/High,Lean (185+),Yes,66400000,#Strength,Long Passer (AI),75,43,68,64,84,84,68,32,81,76,34,60,35,56,73,69,64,84,56,82,50,72,84,69,88,44,92,81,39,59,40,72,85,86,82,14,15,10,12,8,,61+2,61+2,61+2,61,61,61,61,61,62+2,62+2,62+2,65+2,68+2,68+2,68+2,65+2,76+2,79+2,79+2,79+2,76+2,78+2,83+1,83+1,83+1,78+2,20+2,https://cdn.sofifa.net/players/205/452/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png
230869,https://sofifa.com/player/230869/unai-simon-mendibil/220002,Unai Simón,Unai Simón Mendibil,unai-simon,GK,82,86,34500000,24000,24,1997-06-11,190,89,448,Athletic Club de Bilbao,Spain Primera Division,1,GK,1,,2015-08-25,2025,45,Spain,1362,GK,23,Right,3,1,3,Medium/Medium,Normal (185+),No,75000000,,"Comes For Crosses, Saves with Feet",,,,,,,16,14,18,40,17,12,20,14,37,16,46,48,32,72,47,57,63,45,76,13,27,26,14,44,24,42,11,18,12,82,77,76,85,84,47,31+3,31+3,31+3,27,29,29,29,27,30+3,30+3,30+3,30+3,33+3,33+3,33+3,30+3,29+3,32+3,32+3,32+3,29+3,29+3,30+3,30+3,30+3,29+3,81+3,https://cdn.sofifa.net/players/230/869/22_120.png,https://cdn.sofifa.net/teams/448/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
211300,https://sofifa.com/player/211300/anthony-martial/220002,A. Martial,Anthony Martial,anthony-martial,"ST, LM",81,84,34500000,130000,25,1995-12-05,184,76,11,Manchester United,English Premier League,1,SUB,9,,2015-09-01,2024,18,France,1335,SUB,9,Right,4,4,3,Low/Low,Unique,Yes,66400000,#Dribbler,"Finesse Shot, Flair, Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",87,80,73,85,35,68,73,80,71,78,76,88,84,54,60,86,87,87,82,79,79,83,73,68,74,76,54,34,79,77,80,78,26,33,31,9,8,8,15,11,,80+3,80+3,80+3,82,82,82,82,82,81+3,81+3,81+3,80+3,72+3,72+3,72+3,80+3,61+3,56+3,56+3,56+3,61+3,57+3,50+3,50+3,50+3,57+3,18+3,https://cdn.sofifa.net/players/211/300/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
226166,https://sofifa.com/player/226166/nordi-mukiele/220002,N. Mukiele,Nordi Mukiele Mulere,nordi-mukiele,"RWB, CB, RM",81,85,34500000,65000,23,1997-11-01,187,84,112172,RB Leipzig,German 1. Bundesliga,1,RB,22,,2018-07-01,2023,18,France,,,,Right,3,3,2,Medium/High,Normal (185+),Yes,61200000,,"Dives Into Tackles (AI), Early Crosser",80,49,69,73,82,80,74,40,74,73,39,73,69,33,70,74,77,82,67,77,65,67,90,79,79,52,83,83,60,64,45,73,82,85,82,10,7,14,11,15,,65+2,65+2,65+2,68,67,67,67,68,68+2,68+2,68+2,71+2,71+2,71+2,71+2,71+2,79+2,78+2,78+2,78+2,79+2,79+2,81+2,81+2,81+2,79+2,18+2,https://cdn.sofifa.net/players/226/166/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/fr.png
143076,https://sofifa.com/player/143076/alejandro-gomez/220002,A. Gómez,Alejandro Darío Gómez,alejandro-gomez,"CAM, CF, CM",85,85,33500000,51000,33,1988-02-15,167,68,481,Sevilla FC,Spain Primera Division,1,LCM,24,,2021-01-26,2024,52,Argentina,1369,SUB,17,Right,4,4,3,High/Medium,Normal (170-),Yes,70400000,#Acrobat,"Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",87,78,84,87,39,55,83,77,38,85,72,85,85,79,80,86,91,83,93,86,93,79,70,75,44,82,56,40,80,86,72,85,50,30,34,8,11,12,9,6,,76+3,76+3,76+3,84,83,83,83,84,84+1,84+1,84+1,84+1,79+3,79+3,79+3,84+1,66+3,62+3,62+3,62+3,66+3,61+3,49+3,49+3,49+3,61+3,17+3,https://cdn.sofifa.net/players/143/076/22_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
199434,https://sofifa.com/player/199434/dusan-tadic/220002,D. Tadić,Dušan Tadić,dusan-tadic,"LW, CF, CAM",84,84,33500000,32000,32,1988-11-20,181,76,245,Ajax,Holland Eredivisie,1,LW,10,,2018-07-03,2024,51,Serbia,,,,Left,3,4,3,Medium/Medium,Unique,Yes,46900000,"#Playmaker, #Crosser, #Complete Midfielder","Solid Player, Leadership, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",69,81,85,85,43,76,86,83,66,87,80,85,85,79,80,87,67,70,76,83,84,79,59,88,80,77,56,41,85,88,86,86,51,34,26,11,11,14,9,16,,80+3,80+3,80+3,83,83,83,83,83,84,84,84,83+1,80+3,80+3,80+3,83+1,66+3,65+3,65+3,65+3,66+3,61+3,55+3,55+3,55+3,61+3,20+3,https://cdn.sofifa.net/players/199/434/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/rs.png
202811,https://sofifa.com/player/202811/emiliano-martinez/220002,E. Martínez,Damián Emiliano Martínez,emiliano-martinez,GK,84,85,33500000,81000,28,1992-09-02,195,88,2,Aston Villa,English Premier League,1,GK,1,,2020-09-16,2024,52,Argentina,1369,GK,23,Right,4,1,3,Medium/Medium,Stocky (185+),Yes,66200000,,"GK Long Throw, Team Player, Comes For Crosses",,,,,,,22,16,26,50,13,13,22,20,51,35,59,57,49,80,49,62,60,40,70,16,37,13,12,66,42,60,11,20,20,85,83,82,83,85,58,36+3,36+3,36+3,35,37,37,37,35,40+3,40+3,40+3,38+3,42+3,42+3,42+3,38+3,33+3,37+3,37+3,37+3,33+3,33+3,32+3,32+3,32+3,33+3,83+2,https://cdn.sofifa.net/players/202/811/22_120.png,https://cdn.sofifa.net/teams/2/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
210935,https://sofifa.com/player/210935/domenico-berardi/220002,D. Berardi,Domenico Berardi,domenico-berardi,"RW, RM",82,82,33500000,51000,26,1994-08-01,183,72,111974,U.S. Sassuolo Calcio,Italian Serie A,1,RM,25,,2012-07-01,2024,27,Italy,1343,SUB,11,Left,3,4,2,Medium/Medium,Lean (170-185),No,57000000,#Acrobat,"Flair, Long Shot Taker (AI), Team Player, Technical Dribbler (AI)",79,80,81,85,36,69,77,80,62,85,78,83,78,75,79,88,81,77,90,77,82,83,65,70,63,80,85,26,79,81,76,78,42,30,30,5,6,5,5,6,,78+2,78+2,78+2,82,81,81,81,82,82,82,82,81+1,76+2,76+2,76+2,81+1,61+2,61+2,61+2,61+2,61+2,57+2,51+2,51+2,51+2,57+2,13+2,https://cdn.sofifa.net/players/210/935/22_120.png,https://cdn.sofifa.net/teams/111974/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png
205569,https://sofifa.com/player/205569/james-ward-prowse/220002,J. Ward-Prowse,James Ward-Prowse,james-ward-prowse,CM,81,84,33500000,69000,26,1994-11-01,173,66,17,Southampton,English Premier League,1,RCM,8,,2011-06-01,2026,14,England,,,,Right,3,3,2,Medium/High,Normal (170-185),Yes,66200000,"#Crosser, #FK Specialist","Solid Player, Early Crosser, Long Passer (AI), Long Shot Taker (AI), Team Player",59,74,86,78,67,73,89,71,57,85,51,76,92,92,84,82,66,54,75,75,76,82,65,91,64,79,73,67,65,82,79,77,64,74,65,12,12,10,15,15,,71+2,71+2,71+2,76,75,75,75,76,77+2,77+2,77+2,77+2,80+2,80+2,80+2,77+2,75+2,76+2,76+2,76+2,75+2,73+2,68+2,68+2,68+2,73+2,20+2,https://cdn.sofifa.net/players/205/569/22_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
225375,https://sofifa.com/player/225375/konrad-laimer/220002,K. Laimer,Konrad Laimer,konrad-laimer,"CDM, CM, RB",81,85,33500000,65000,24,1997-05-27,180,72,112172,RB Leipzig,German 1. Bundesliga,1,RDM,27,,2017-07-01,2023,4,Austria,1322,RDM,20,Right,3,3,2,Medium/High,Lean (170-185),Yes,59500000,,Dives Into Tackles (AI),81,68,77,78,80,77,78,69,69,82,60,78,70,47,78,78,82,81,76,79,74,72,73,88,69,68,85,84,71,76,54,79,83,79,75,9,12,12,13,12,,73+2,73+2,73+2,77,76,76,76,77,77+2,77+2,77+2,78+2,78+2,78+2,78+2,78+2,81+2,80+2,80+2,80+2,81+2,80+2,78+2,78+2,78+2,80+2,19+2,https://cdn.sofifa.net/players/225/375/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1322/60.png,https://cdn.sofifa.net/flags/at.png
241084,https://sofifa.com/player/241084/luis-diaz/220002,L. Díaz,Luis Fernando Díaz Marulanda,luis-diaz,LM,80,86,33500000,16000,24,1997-01-13,180,73,236,FC Porto,Portuguese Liga ZON SAGRES,1,LM,7,,2019-07-10,2024,56,Colombia,,,,Right,4,4,1,High/Medium,Lean (170-185),Yes,73700000,#Speedster,"Outside Foot Shot, Technical Dribbler (AI)",92,77,70,82,32,71,75,76,50,71,68,85,72,47,66,79,92,92,86,79,71,82,72,83,66,82,66,21,79,72,44,81,28,36,34,10,13,13,14,14,,76+2,76+2,76+2,80,79,79,79,80,78+2,78+2,78+2,79+2,71+2,71+2,71+2,79+2,61+2,55+2,55+2,55+2,61+2,57+2,47+2,47+2,47+2,57+2,20+2,https://cdn.sofifa.net/players/241/084/22_120.png,https://cdn.sofifa.net/teams/236/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/co.png
241095,https://sofifa.com/player/241095/nikola-vlasic/220002,N. Vlašić,Nikola Vlašić,nikola-vlasic,CAM,80,86,33500000,66000,23,1997-10-04,178,79,19,West Ham United,English Premier League,1,SUB,11,,2021-08-31,2026,10,Croatia,,,,Right,5,3,2,High/Medium,Stocky (170-185),Yes,70400000,,"Long Shot Taker (AI), Technical Dribbler (AI)",83,77,78,82,48,71,71,76,65,81,72,85,70,72,77,80,82,83,78,78,88,80,55,80,69,81,68,26,77,82,66,77,54,55,37,6,14,15,9,14,,77+2,77+2,77+2,80,80,80,80,80,80+2,80+2,80+2,80+2,76+2,76+2,76+2,80+2,64+2,64+2,64+2,64+2,64+2,61+2,57+2,57+2,57+2,61+2,18+2,https://cdn.sofifa.net/players/241/095/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/hr.png
244369,https://sofifa.com/player/244369/viktor-tsygankov/220002,V. Tsygankov,Viktor Tsygankov,viktor-tsygankov,RM,80,86,33500000,1000,23,1997-11-15,178,72,101047,Dynamo Kyiv,Ukrainian Premier League,1,RM,15,,2015-01-01,2023,49,Ukraine,1366,SUB,7,Left,4,4,2,High/Medium,Lean (170-185),No,80400000,,"Flair, Playmaker (AI), Technical Dribbler (AI)",85,73,78,80,45,57,77,75,45,80,68,80,72,76,73,81,84,85,82,78,73,70,50,74,49,74,57,39,75,80,73,76,62,36,37,9,7,15,6,12,,72+2,72+2,72+2,79,78,78,78,79,79+2,79+2,79+2,79+2,74+2,74+2,74+2,79+2,65+2,62+2,62+2,62+2,65+2,61+2,51+2,51+2,51+2,61+2,16+2,https://cdn.sofifa.net/players/244/369/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,https://cdn.sofifa.net/flags/ua.png,https://cdn.sofifa.net/teams/1366/60.png,https://cdn.sofifa.net/flags/ua.png
208830,https://sofifa.com/player/208830/jamie-vardy/220002,J. Vardy,Jamie Vardy,jamie-vardy,ST,86,86,33000000,180000,34,1987-01-11,179,74,95,Leicester City,English Premier League,1,ST,9,,2012-05-01,2023,14,England,,,,Right,4,3,3,High/Medium,Unique,Yes,62700000,,"Dives Into Tackles (AI), Team Player, Chip Shot (AI)",85,84,70,80,52,73,69,90,79,74,84,78,68,60,60,82,85,85,76,91,76,87,80,76,66,67,87,49,92,76,85,88,45,52,54,15,14,7,15,11,,84+2,84+2,84+2,81,83,83,83,81,80+3,80+3,80+3,80+3,74+3,74+3,74+3,80+3,68+3,65+3,65+3,65+3,68+3,67+3,63+3,63+3,63+3,67+3,22+3,https://cdn.sofifa.net/players/208/830/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
202884,https://sofifa.com/player/202884/leonardo-spinazzola/220002,L. Spinazzola,Leonardo Spinazzola,leonardo-spinazzola,"LWB, LB, LM",83,83,33000000,72000,28,1993-03-25,186,75,52,Roma,Italian Serie A,1,RES,37,,2019-07-01,2024,27,Italy,,,,Right,4,4,3,High/Medium,Lean (185+),Yes,56100000,#Speedster,"Injury Prone, Speed Dribbler (AI)",92,64,73,80,78,71,84,60,69,78,59,83,66,41,64,80,94,91,80,82,69,68,69,81,66,68,71,80,77,72,59,69,82,77,75,11,13,12,15,14,,74+3,74+3,74+3,79,77,77,77,79,77+3,77+3,77+3,80+3,76+3,76+3,76+3,80+3,81+2,77+3,77+3,77+3,81+2,81+2,76+3,76+3,76+3,81+2,21+3,https://cdn.sofifa.net/players/202/884/22_120.png,https://cdn.sofifa.net/teams/52/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
204935,https://sofifa.com/player/204935/jordan-pickford/220002,J. Pickford,Jordan Pickford,jordan-pickford,GK,83,85,33000000,83000,27,1994-03-07,185,77,7,Everton,English Premier League,1,GK,1,,2017-06-15,2024,14,England,1318,GK,1,Left,4,1,3,Medium/Medium,Normal (185+),Yes,65200000,,"Solid Player, Long Passer (AI), Rushes Out Of Goal, Saves with Feet",,,,,,,17,19,15,55,20,14,18,16,56,40,53,44,55,80,55,65,77,45,70,13,45,24,18,69,45,65,21,20,12,83,78,87,80,86,49,37+3,37+3,37+3,36,39,39,39,36,43+3,43+3,43+3,39+3,45+3,45+3,45+3,39+3,34+3,42+3,42+3,42+3,34+3,33+3,34+3,34+3,34+3,33+3,82+3,https://cdn.sofifa.net/players/204/935/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
